Snapshot_Date,Team,Player,Status,Chance_Of_Playing_Next_Round,News,Minutes_This_Season,Now_Cost,Is_Key_Player
2026-09-06,Newcastle,Alex Murphy,u,0.0,Has joined FC Kaiserslautern on loan for the rest of the season,0,40,False
2026-09-06,Newcastle,Harvey Barnes,a,,,270,60,True
2026-09-06,Newcastle,Anthony Elanga,a,,,232,61,True
2026-09-06,Newcastle,Jacob Ramsey,a,,,69,49,False
2026-09-06,Newcastle,Jacob Murphy,a,,,35,59,False
2026-09-06,Newcastle,Joelinton Cássio Apolinário de Lira,i,0.0,Unspecified injury - Unknown return date,0,54,False
2026-09-06,Newcastle,Lewis Miley,a,100.0,,227,55,True
2026-09-06,Newcastle,Joe Willock,a,,,166,50,True
2026-09-06,Newcastle,Bazoumana Touré,a,,,1,59,False
2026-09-06,Newcastle,Sean Steur,a,,,87,49,False
2026-09-06,Newcastle,Nick Woltemade,u,0.0,Has joined Juventus on loan for the rest of the season,19,59,False
2026-09-06,Newcastle,Yoane Wissa,a,,,261,62,True
2026-09-06,Newcastle,William Osula,i,0.0,Foot injury - Unknown return date,55,59,False
2026-09-06,Newcastle,Sean Neave,u,0.0,Has joined Wolves on loan for the rest of the season,0,45,False
2026-09-06,Newcastle,Aladji Bamba,a,,,14,49,False
2026-09-06,Newcastle,Lukás Hornícek,a,,,270,50,True
2026-09-06,Newcastle,Amar Dedic,a,,,270,45,True
2026-09-06,Newcastle,Leo Shahar,a,,,0,40,False
2026-09-06,Newcastle,Matias Fernandez-Pardo,a,,,27,60,False
2026-09-06,Nott'm Forest,Liam Delap,a,,,97,55,False
2026-09-06,Nott'm Forest,Daniel Muñoz Mejía,a,,,85,54,False
2026-09-06,Nott'm Forest,Matz Sels,a,,,270,50,True
2026-09-06,Nott'm Forest,John Victor Maciel Furtado,a,,,0,45,False
2026-09-06,Nott'm Forest,Neco Williams,a,,,270,50,True
2026-09-06,Nott'm Forest,Felipe Rodrigues da Silva,u,0.0,Has joined West Ham on loan for the rest of the season,0,50,False
2026-09-06,Nott'm Forest,Nikola Milenković,a,,,270,55,True
2026-09-06,Nott'm Forest,Murillo Costa dos Santos,a,100.0,,269,55,True
2026-09-06,Nott'm Forest,Ola Aina,a,,,216,45,True
2026-09-06,Nott'm Forest,Jair Paula da Cunha Filho,a,,,270,45,True
2026-09-06,Nott'm Forest,Nicolò Savona,i,0.0,Knee injury - Unknown return date,0,45,False
2026-09-06,Nott'm Forest,Omar Richards,a,,,0,40,False
2026-09-06,Nott'm Forest,Zach Abbott,u,0.0,Has joined Southampton on loan for the rest of the season,0,40,False
2026-09-06,Nott'm Forest,Luca Netz,a,,,20,45,False
2026-09-06,Nott'm Forest,Tyler Bindon,u,0.0,Has joined Charlton Athletic on loan for the rest of the season,0,40,False
2026-09-06,Nott'm Forest,Morgan Gibbs-White,a,100.0,,270,79,True
2026-09-06,Nott'm Forest,Callum Hudson-Odoi,a,100.0,,1,59,False
2026-09-06,Nott'm Forest,Dan Ndoye,a,,,184,55,True
2026-09-06,Nott'm Forest,Omari Hutchinson,u,0.0,Has joined AC Milan on loan for the rest of the season,0,54,False
2026-09-06,Nott'm Forest,Dilane Bakwa,u,0.0,Has joined Lille on loan for the rest of the season,0,55,False
2026-09-06,Nott'm Forest,James McAtee,a,,,253,55,True
2026-09-06,Nott'm Forest,Nicolás Domínguez,a,,,1,49,False
2026-09-06,Nott'm Forest,Ibrahim Sangaré,a,100.0,,90,49,False
2026-09-06,Nott'm Forest,Ryan Yates,a,100.0,,0,45,False
2026-09-06,Nott'm Forest,Chris Wood,a,,,44,59,False
2026-09-06,Nott'm Forest,Igor Jesus Maciel da Cruz,a,,,211,59,True
2026-09-06,Nott'm Forest,Arnaud Kalimuendo,a,,,1,54,False
2026-09-06,Nott'm Forest,Xaver Schlager,a,,,196,50,True
2026-09-06,Nott'm Forest,Ousmane Diomande,a,,,1,54,False
2026-09-06,Nott'm Forest,Steven Benda,a,,,0,45,False
2026-09-06,Tottenham,Jan Paul van Hecke,a,,,270,49,True
2026-09-06,Tottenham,Tosin Adarabioyo,a,,,0,44,False
2026-09-06,Tottenham,Omar Marmoush,a,,,173,70,True
2026-09-06,Tottenham,Sávio Moreira de Oliveira,a,100.0,,60,65,False
2026-09-06,Tottenham,Sandro Tonali,a,,,254,54,True
2026-09-06,Tottenham,Guglielmo Vicario,u,0.0,Has joined Juventus on loan for the rest of the season,0,45,False
2026-09-06,Tottenham,Brandon Austin,a,,,0,40,False
2026-09-06,Tottenham,Antonín Kinský,a,,,270,45,True
2026-09-06,Tottenham,Martin Dubravka,a,,,0,40,False
2026-09-06,Tottenham,Marcos Senesi Barón,a,,,90,59,False
2026-09-06,Tottenham,Pedro Porro Sauceda,a,100.0,,180,55,True
2026-09-06,Tottenham,Cristian Romero,u,0.0,Has joined Atletico Madrid permanently,0,50,False
2026-09-06,Tottenham,Andrew Robertson,a,,,186,45,True
2026-09-06,Tottenham,Micky van de Ven,a,100.0,,180,50,True
2026-09-06,Tottenham,Djed Spence,u,0.0,Has joined Internazionale permanently,0,45,False
2026-09-06,Tottenham,Destiny Udogie,a,,,86,45,False
2026-09-06,Tottenham,Ashley Phillips,u,0.0,Has joined Middlesbrough permanently,0,45,False
2026-09-06,Tottenham,Ben Davies,a,,,0,40,False
2026-09-06,Tottenham,Jun'ai Byfield,a,,,0,40,False
2026-09-06,Tottenham,James Rowswell,a,,,0,40,False
2026-09-06,Tottenham,João Victor de Souza Menezes,u,0.0,Has joined FC Porto on loan for the rest of the season,0,40,False
2026-09-06,Tottenham,Mohammed Kudus,a,100.0,,51,65,False
2026-09-06,Tottenham,Xavi Simons,i,0.0,Knee injury - Unknown return date,0,60,False
2026-09-06,Tottenham,Mathys Tel,a,,,230,59,True
2026-09-06,Tottenham,James Maddison,d,75.0,Shoulder injury - 75% chance of playing,22,64,False
2026-09-06,Tottenham,Rodrigo Bentancur,a,,,225,55,True
2026-09-06,Tottenham,Wilson Odobert,i,0.0,Knee injury - Unknown return date,0,55,False
2026-09-06,Tottenham,Pape Matar Sarr,u,0.0,Has joined Juventus on loan for the rest of the season,0,49,False
2026-09-06,Tottenham,Conor Gallagher,a,,,128,54,False
2026-09-06,Tottenham,Lucas Bergvall,a,,,45,54,False
2026-09-06,Tottenham,Dejan Kulusevski,i,0.0,Knee injury - Unknown return date,0,65,False
2026-09-06,Tottenham,Archie Gray,a,,,152,50,True
2026-09-06,Tottenham,Mikey Moore,u,0.0,Has joined FC Köln on loan for the rest of the season,89,50,False
2026-09-06,Tottenham,Callum Olusesi,a,,,0,45,False
2026-09-06,Tottenham,Mateus Fernandes,a,,,142,59,True
2026-09-06,Tottenham,Dominic Solanke-Mitchell,a,,,43,59,False
2026-09-06,Tottenham,Richarlison de Andrade,u,0.0,not included in squad.,67,59,False
2026-09-06,Tottenham,Dane Scarlett,u,0.0,Has joined Leyton Orient permanently,0,45,False
2026-09-06,Tottenham,Mykhailo Mudryk,a,,,16,54,False
2026-09-06,Tottenham,Luca Williams-Barnett,a,,,0,45,False
2026-09-06,Sunderland,Kevin Danso,a,,,90,50,False
2026-09-06,Sunderland,Robin Roefs,a,,,270,50,True
2026-09-06,Sunderland,Anthony Patterson,u,0.0,Has joined Wrexham permanently,0,40,False
2026-09-06,Sunderland,Melker Ellborg,a,,,0,45,False
2026-09-06,Sunderland,Daniel Ballard,a,,,270,50,True
2026-09-06,Sunderland,Nordi Mukiele,a,100.0,,180,55,True
2026-09-06,Sunderland,Trai Hume,a,,,195,45,True
2026-09-06,Sunderland,Omar Alderete,a,100.0,,23,49,False
2026-09-06,Sunderland,Reinildo Mandava,a,,,270,45,True
2026-09-06,Sunderland,Jenson Seelt,u,0.0,Has joined Swansea City on loan for the rest of the season,0,45,False
2026-09-06,Sunderland,Leo Fuhr Hjelde,u,0.0,Has joined KV Mechelen on loan for the rest of the season,0,40,False
2026-09-06,Sunderland,Luke O'Nien,a,,,66,40,False
2026-09-06,Sunderland,Arthur Masuaku,u,0.0,Has joined Konyaspor permanently,0,40,False
2026-09-06,Sunderland,Thomas Meunier,a,100.0,,243,45,True
2026-09-06,Sunderland,Enzo Le Fée,a,,,258,59,True
2026-09-06,Sunderland,Habib Diarra,i,0.0,Hamstring injury - Unknown return date,28,54,False
2026-09-06,Sunderland,Granit Xhaka,a,,,270,55,True
2026-09-06,Sunderland,Noah Sadiki,a,,,253,50,True
2026-09-06,Sunderland,Simon Adingra,u,0.0,Has joined Ajax on loan for the rest of the season,0,49,False
2026-09-06,Sunderland,Romaine Mundle,a,,,1,50,False
2026-09-06,Sunderland,Chris Rigg,a,,,17,50,False
2026-09-06,Sunderland,Chemsdine Talbi,a,,,31,54,False
2026-09-06,Sunderland,Djiamgone Jocelin Ta Bi,a,,,0,50,False
2026-09-06,Sunderland,Nilson Angulo,a,,,185,50,True
2026-09-06,Sunderland,Brian Brobbey,a,,,219,59,True
2026-09-06,Sunderland,Wilson Isidor,a,,,75,55,False
2026-09-06,Sunderland,Dayann Méthalie,a,100.0,,0,45,False
2026-09-06,Sunderland,Jules Ahoka,a,,,0,45,False
2026-09-06,Sunderland,Malick Fofana,a,,,16,55,False
2026-09-06,Sunderland,Juan Angulo,a,,,0,45,False
2026-09-10,Arsenal,David Raya Martín,a,,,270,60,True
2026-09-10,Arsenal,Kepa Arrizabalaga Revuelta,a,,,0,49,False
2026-09-10,Arsenal,Illan Meslier,a,,,0,49,False
2026-09-10,Arsenal,Gabriel dos Santos Magalhães,a,,,270,80,True
2026-09-10,Arsenal,Jurriën Timber,d,25.0,Groin injury - 25% chance of playing,0,65,False
2026-09-10,Arsenal,William Saliba,i,0.0,Back injury - Unknown return date,0,59,False
2026-09-10,Arsenal,Myles Lewis-Skelly,a,,,226,55,True
2026-09-10,Arsenal,Riccardo Calafiori,a,,,236,57,True
2026-09-10,Arsenal,Piero Hincapié,a,,,32,53,False
2026-09-10,Arsenal,Benjamin White,a,100.0,,270,55,True
2026-09-10,Arsenal,Cristhian Mosquera,d,75.0,Muscular injury - 75% chance of playing,168,54,True
2026-09-10,Arsenal,Bukayo Saka,a,,,246,95,True
2026-09-10,Arsenal,Declan Rice,a,,,241,74,True
2026-09-10,Arsenal,Eberechi Eze,a,,,59,64,False
2026-09-10,Arsenal,Martin Ødegaard,a,,,221,66,True
2026-09-10,Arsenal,Noni Madueke,a,,,23,63,False
2026-09-10,Arsenal,Mikel Merino Zazón,a,,,46,59,False
2026-09-10,Arsenal,Gabriel Martinelli Silva,u,0.0,Has joined Al Hilal permanently,0,63,False
2026-09-10,Arsenal,Martín Zubimendi Ibáñez,a,,,50,54,False
2026-09-10,Arsenal,Max Dowman,a,,,0,53,False
2026-09-10,Arsenal,Ethan Nwaneri,u,0.0,Has joined Borussia Dortmund on loan for the rest of the season,0,54,False
2026-09-10,Arsenal,Fábio Ferreira Vieira,u,0.0,Has joined Hamburger SV permanently,0,55,False
2026-09-10,Arsenal,Reiss Nelson,u,0.0,has departed the club as a free agent.,0,55,False
2026-09-10,Arsenal,Viktor Gyökeres,a,,,12,73,False
2026-09-10,Arsenal,Kai Havertz,a,,,257,75,True
2026-09-10,Arsenal,Gabriel Fernando de Jesus,u,0.0,Has joined FC Barcelona permanently,0,59,False
2026-09-10,Arsenal,Ezri Konsa Ngoyo,a,,,101,44,False
2026-09-10,Arsenal,Bruno Guimarães Rodriguez Moura,a,100.0,,19,68,False
2026-09-10,Arsenal,Christos Tzolis,a,,,210,64,True
2026-09-10,Aston Villa,Marco Bizot,a,,,90,45,False
2026-09-10,Aston Villa,Lucas Digne,u,0.0,Has joined Paris Saint-Germain permanently,0,45,False
2026-09-10,Aston Villa,Matty Cash,d,75.0,Muscular injury - 75% chance of playing,251,45,True
2026-09-10,Aston Villa,Tyrone Mings,a,,,106,45,False
2026-09-10,Aston Villa,Pau Torres,a,,,163,45,True
2026-09-10,Aston Villa,Lamare Bogarde,a,,,16,50,False
2026-09-10,Aston Villa,Ian Maatsen,a,,,245,45,True
2026-09-10,Aston Villa,Victor Lindelöf,a,,,270,45,True
2026-09-10,Aston Villa,Andrés García,a,,,0,40,False
2026-09-10,Aston Villa,Kosta Nedeljkovic,u,0.0,Has joined Rangers on loan for the rest of the season,0,40,False
2026-09-10,Aston Villa,Emiliano Buendía Stati,a,,,249,59,True
2026-09-10,Aston Villa,Leon Bailey,u,0.0,Has joined Olympiakos permanently,0,54,False
2026-09-10,Aston Villa,John McGinn,a,,,261,54,True
2026-09-10,Aston Villa,Ross Barkley,a,,,240,50,True
2026-09-10,Aston Villa,Boubacar Kamara,a,100.0,,270,50,True
2026-09-10,Aston Villa,Amadou Onana,i,0.0,Knee injury - Unknown return date,0,50,False
2026-09-10,Aston Villa,Samuel Iling-Junior,u,0.0,Has joined Bolton Wanderers on loan for the rest of the season,0,50,False
2026-09-10,Aston Villa,Bradley Burrowes,a,,,0,45,False
2026-09-10,Aston Villa,George Hemmings,a,,,234,45,True
2026-09-10,Aston Villa,Alysson Edward Franco da Rocha dos Santos,a,,,42,50,False
2026-09-10,Aston Villa,Johan Manzambi,i,0.0,Knee injury - Expected back 12 Sep,0,59,False
2026-09-10,Aston Villa,Joao Gomes,s,0.0,Suspended until 19 Sep,39,55,False
2026-09-10,Aston Villa,Ollie Watkins,u,0.0,Has joined Al Hilal permanently,0,78,False
2026-09-10,Aston Villa,Tammy Abraham,a,100.0,,24,55,False
2026-09-10,Aston Villa,Alejandro Garnacho Ferreyra,a,,,31,59,False
2026-09-10,Aston Villa,Nicolas Jackson,a,,,154,65,True
2026-09-10,Aston Villa,Brian Madjo,i,0.0,Unspecified injury - Unknown return date,0,55,False
2026-09-10,Aston Villa,Matteo Ruggeri,a,,,23,45,False
2026-09-10,Aston Villa,Zion Suzuki,a,,,180,50,True
2026-09-10,Aston Villa,Triston Rowe,a,,,0,40,False
2026-09-10,Aston Villa,Luka Lynch,u,0.0,Has joined Oxford United on loan until January,0,45,False
2026-09-10,Aston Villa,Aaron Wan-Bissaka,a,,,17,45,False
2026-09-10,Aston Villa,Leon Goretzka,i,0.0,Knee injury - Expected back 10 Oct,0,60,False
2026-09-10,Aston Villa,Taylor Harwood-Bellis,a,,,0,45,False
2026-09-10,Aston Villa,Ibrahim Mbaye,a,,,0,60,False
2026-09-10,Bournemouth,Đorđe Petrović,a,,,270,45,True
2026-09-10,Bournemouth,Fraser Forster,a,,,0,40,False
2026-09-10,Bournemouth,Will Dennis,u,0.0,Has joined MK Dons permanently,0,40,False
2026-09-10,Bournemouth,James Hill,a,,,270,55,True
2026-09-10,Bournemouth,Adrien Truffert,a,,,270,55,True
2026-09-10,Bournemouth,Bafodé Diakité,a,,,0,50,False
2026-09-10,Bournemouth,Veljko Milosavljevic,i,0.0,Unspecified injury - Unknown return date,0,50,False
2026-09-10,Bournemouth,Adam Smith,a,,,270,45,True
2026-09-10,Bournemouth,Julián Araujo Zúñiga,i,0.0,Thigh injury - Unknown return date,0,44,False
2026-09-10,Bournemouth,Julio Soler Barreto,a,100.0,,0,40,False
2026-09-10,Bournemouth,Rayan Vitor Simplício Rocha,a,,,266,64,True
2026-09-10,Bournemouth,Marcus Tavernier,a,,,268,60,True
2026-09-10,Bournemouth,Alex Scott,a,,,266,60,True
2026-09-10,Bournemouth,Justin Kluivert,a,,,229,60,True
2026-09-10,Bournemouth,Lewis Cook,a,,,157,50,True
2026-09-10,Bournemouth,Ben Gannon-Doak,a,,,2,49,False
2026-09-10,Bournemouth,Tyler Adams,a,100.0,,111,50,False
2026-09-10,Bournemouth,David Brooks,a,100.0,,23,50,False
2026-09-10,Bournemouth,Ryan Christie,a,100.0,,4,50,False
2026-09-10,Bournemouth,Alex Tóth,a,,,15,50,False
2026-09-10,Bournemouth,Amine Adli,i,0.0,Unspecified injury - Unknown return date,0,49,False
2026-09-10,Bournemouth,Junior Kroupi,i,0.0,Foot injury - Unknown return date,0,74,False
2026-09-10,Bournemouth,Francisco Evanilson de Lima Barbosa,a,,,244,60,True
2026-09-10,Bournemouth,Enes Ünal,u,0.0,Has joined Getafe permanently,0,55,False
2026-09-10,Bournemouth,Álvaro Rodríguez,a,100.0,,9,60,False
2026-09-10,Bournemouth,António João Pereira de Albuquerque Tavares da Silva,a,,,270,50,True
2026-09-10,Bournemouth,Juanlu Sánchez,a,,,0,45,False
2026-09-10,Bournemouth,Daniel Jebbison,a,,,16,50,False
2026-09-10,Bournemouth,Michele Di Gregorio,a,,,0,45,False
2026-09-10,Brentford,Caoimhín Kelleher,a,,,270,50,True
2026-09-10,Brentford,Hákon Rafn Valdimarsson,a,,,0,45,False
2026-09-10,Brentford,Nathan Collins,d,25.0,Calf injury - 25% chance of playing,196,55,True
2026-09-10,Brentford,Sepp van den Berg,i,0.0,Groin injury - Unknown return date,0,49,False
2026-09-10,Brentford,Keane Lewis-Potter,a,,,267,55,True
2026-09-10,Brentford,Kristoffer Ajer,a,,,270,45,True
2026-09-10,Brentford,Michael Kayode,a,,,207,46,True
2026-09-10,Brentford,Rico Henry,a,,,2,45,False
2026-09-10,Brentford,Aaron Hickey,a,,,61,45,False
2026-09-10,Brentford,Kim Ji-soo,a,,,0,45,False
2026-09-10,Brentford,Jannik Schuster,a,,,73,45,False
2026-09-10,Brentford,Kevin Schade,a,,,267,60,True
2026-09-10,Brentford,Dango Ouattara,a,,,140,64,True
2026-09-10,Brentford,Mikkel Damsgaard,a,,,167,55,True
2026-09-10,Brentford,Mathias Jensen,i,0.0,Unspecified injury - Expected back 18 Sep,66,55,False
2026-09-10,Brentford,Vitaly Janelt,a,,,270,50,True
2026-09-10,Brentford,Antoni Milambo,i,0.0,Knee injury - Unknown return date,0,50,False
2026-09-10,Brentford,Fábio Freitas Gouveia Carvalho,a,100.0,,0,50,False
2026-09-10,Brentford,Yehor Yarmoliuk,a,,,89,49,False
2026-09-10,Brentford,Josh Dasilva,i,0.0,Hamstring injury - Expected back 10 Oct,0,50,False
2026-09-10,Brentford,Jaidon Anthony,a,,,128,60,False
2026-09-10,Brentford,Igor Thiago Nascimento Rodrigues,a,,,262,79,True
2026-09-10,Brentford,Kaye Furo,a,,,0,45,False
2026-09-10,Brentford,Callum Wilson,a,,,13,55,False
2026-09-10,Brentford,Mamadou Sangaré,a,,,210,57,True
2026-09-10,Brentford,El Hadji Malick Diouf,a,,,0,45,False
2026-09-10,Brighton,Bart Verbruggen,a,,,270,45,True
2026-09-10,Brighton,Jason Steele,a,,,0,40,False
2026-09-10,Brighton,Ferdi Kadıoğlu,a,100.0,,167,44,True
2026-09-10,Brighton,Olivier Boscagli,a,,,270,45,True
2026-09-10,Brighton,Maxim De Cuyper,a,,,243,48,True
2026-09-10,Brighton,Lewis Dunk,a,,,270,45,True
2026-09-10,Brighton,Diego Coppola,a,,,0,45,False
2026-09-10,Brighton,Igor Julio dos Santos de Paulo,u,0.0,Has joined Burnley permanently,0,45,False
2026-09-10,Brighton,João Pedro Loureiro da Costa,a,,,48,45,False
2026-09-10,Brighton,Michael Svoboda,a,,,0,50,False
2026-09-10,Brighton,Mitoma Kaoru,i,0.0,Hamstring injury - Expected back 10 Oct,0,59,False
2026-09-10,Brighton,Yankuba Minteh,i,0.0,Leg injury - Expected back 28 Nov,0,59,False
2026-09-10,Brighton,Jack Hinshelwood,d,50.0,Unspecified injury - 50% chance of playing,63,60,False
2026-09-10,Brighton,Pascal Groß,a,,,270,56,True
2026-09-10,Brighton,Georginio Rutter,d,75.0,Unspecified injury - 75% chance of playing,90,55,False
2026-09-10,Brighton,Matt O'Riley,a,,,0,55,False
2026-09-10,Brighton,Diego Gómez Amarilla,a,,,265,50,True
2026-09-10,Brighton,Facundo Buonanotte,u,0.0,Has joined Elche on loan for the rest of the season,0,50,False
2026-09-10,Brighton,Yasin Ayari,a,100.0,,153,54,True
2026-09-10,Brighton,Mats Wieffer,i,0.0,Knee injury - Unknown return date,156,50,True
2026-09-10,Brighton,Harry Howell,u,0.0,Has joined Leicester City on loan for the rest of the season,0,45,False
2026-09-10,Brighton,Tom Watson,u,0.0,Has joined Leicester City on loan for the rest of the season,0,50,False
2026-09-10,Brighton,Nehemiah Oriola,a,,,0,45,False
2026-09-10,Brighton,Zadok Yohanna,i,0.0,Unspecified injury - Expected back 10 Oct,12,49,False
2026-09-10,Brighton,Stefanos Tzimas,i,0.0,Knee injury - Unknown return date,0,55,False
2026-09-10,Brighton,Charalampos Kostoulas,a,,,195,55,True
2026-09-10,Brighton,Evan Ferguson,i,0.0,Ankle injury - Expected back 10 Oct,0,50,False
2026-09-10,Brighton,Pascal Struijk,a,100.0,,1,50,False
2026-09-10,Brighton,Luka Vušković,a,,,270,50,True
2026-09-10,Brighton,Promise David,a,,,23,60,False
2026-09-10,Brighton,Ibrahim Osman,a,,,28,50,False
2026-09-10,Brighton,Malick Yalcouyé,a,,,167,45,True
2026-09-10,Brighton,Jaouen Hadjam,a,,,0,45,False
2026-09-10,Brighton,Amario Cozier-Duberry,u,0.0,Has joined Middlesbrough on loan for the rest of the season,0,50,False
2026-09-10,Brighton,José María Andrés Baixauli,a,,,0,55,False
2026-09-10,Brighton,Femi Azeez,d,50.0,Hamstring injury - 50% chance of playing,0,55,False
2026-09-10,Chelsea,Emiliano Martínez Romero,a,,,180,50,True
2026-09-10,Chelsea,Morgan Rogers,a,,,257,76,True
2026-09-10,Chelsea,Jordan Henderson,d,75.0,Wrist injury - 75% chance of playing,0,49,False
2026-09-10,Chelsea,Danny Welbeck,a,100.0,,3,59,False
2026-09-10,Chelsea,Robert Lynch Sánchez,u,0.0,Has joined Como on loan for the rest of the season,90,49,False
2026-09-10,Chelsea,Filip Jörgensen,u,0.0,Has joined RC Strasbourg on loan for the rest of the season,0,50,False
2026-09-10,Chelsea,Reece James,a,,,202,54,True
2026-09-10,Chelsea,Trevoh Chalobah,u,0.0,Has joined Como permanently,0,55,False
2026-09-10,Chelsea,Malo Gusto,a,,,195,50,True
2026-09-10,Chelsea,Wesley Fofana,a,100.0,,157,50,True
2026-09-10,Chelsea,Benoît Badiashile Mukinayi,u,0.0,Has joined Napoli on loan for the rest of the season,0,45,False
2026-09-10,Chelsea,Jorrel Hato,a,,,213,45,True
2026-09-10,Chelsea,Levi Samuels Colwill,a,,,161,49,True
2026-09-10,Chelsea,Mamadou Sarr,u,0.0,Has joined Real Sociedad on loan for the rest of the season,0,45,False
2026-09-10,Chelsea,Josh Acheampong,a,,,202,45,True
2026-09-10,Chelsea,Marco Palestra,d,75.0,Unspecified injury - 75% chance of playing,0,54,False
2026-09-10,Chelsea,Cole Palmer,a,100.0,,262,96,True
2026-09-10,Chelsea,Pedro Lomba Neto,a,,,161,65,True
2026-09-10,Chelsea,Estêvão Almeida de Oliveira Gonçalves,a,,,16,64,False
2026-09-10,Chelsea,Jamie Bynoe-Gittens,a,,,0,59,False
2026-09-10,Chelsea,Moisés Caicedo Corozo,d,75.0,Calf injury - 75% chance of playing,13,54,False
2026-09-10,Chelsea,Roméo Lavia,a,,,190,50,True
2026-09-10,Chelsea,Dário Luís Essugo,u,0.0,Has joined RC Strasbourg on loan for the rest of the season,0,45,False
2026-09-10,Chelsea,Geovany Quenda,a,100.0,,8,54,False
2026-09-10,Chelsea,João Pedro Junqueira de Jesus,a,,,270,77,True
2026-09-10,Chelsea,Marc Guiu Paz,u,0.0,Has joined RB Leipzig permanently,0,50,False
2026-09-10,Chelsea,Shumaira Mheuka,a,,,0,45,False
2026-09-10,Chelsea,Emmanuel Emegha,d,75.0,Hamstring injury - 75% chance of playing,0,50,False
2026-09-10,Chelsea,Maxence Lacroix,a,,,270,60,True
2026-09-10,Chelsea,Mike Penders,a,,,0,45,False
2026-09-10,Chelsea,Aaron Anselmino,a,100.0,,0,45,False
2026-09-10,Chelsea,Valentín Barco,a,,,8,55,False
2026-09-10,Chelsea,Pep Chavarría,a,,,73,49,False
2026-09-10,Coventry,Ethan Pinnock,a,,,102,45,False
2026-09-10,Coventry,Frank Onyeka,a,,,152,49,True
2026-09-10,Coventry,Carl Rushworth,a,,,270,45,True
2026-09-10,Coventry,Oliver Dovin,u,0.0,Has joined Leyton Orient on loan for the rest of the season,0,40,False
2026-09-10,Coventry,Ben Wilson,a,,,0,45,False
2026-09-10,Coventry,Bobby Thomas,a,,,257,40,True
2026-09-10,Coventry,Liam Kitching,u,0.0,Has joined Sheffield United on loan for the rest of the season,0,40,False
2026-09-10,Coventry,Milan van Ewijk,a,,,270,40,True
2026-09-10,Coventry,Jay Dasilva,a,,,264,40,True
2026-09-10,Coventry,Kaine Kesler-Hayden,i,0.0,Hamstring injury - Unknown return date,0,40,False
2026-09-10,Coventry,Jake Bidwell,a,,,0,40,False
2026-09-10,Coventry,Joel Latibeaudiere,a,,,0,40,False
2026-09-10,Coventry,Luke Woolfenden,i,0.0,Knee injury - Unknown return date,0,40,False
2026-09-10,Coventry,Miguel Brau,u,0.0,Has joined Academico de Viseu on loan for the rest of the season,0,40,False
2026-09-10,Coventry,Aurèle Amenda,a,,,270,40,True
2026-09-10,Coventry,Jack Rudoni,a,100.0,,152,50,True
2026-09-10,Coventry,Matt Grimes,a,,,270,50,True
2026-09-10,Coventry,Tatsuhiro Sakamoto,a,,,31,49,False
2026-09-10,Coventry,Ephron Mason-Clark,a,100.0,,127,54,False
2026-09-10,Coventry,Josh Eccles,a,,,0,49,False
2026-09-10,Coventry,Victor Torp,a,,,47,54,False
2026-09-10,Coventry,George Shepherd,a,,,0,45,False
2026-09-10,Coventry,Loum Tchaouna,a,,,166,55,True
2026-09-10,Coventry,Raphael Borges Rodrigues,u,0.0,Has joined Burton Albion on loan for the rest of the season,0,45,False
2026-09-10,Coventry,Kai Andrews,u,0.0,Has joined Oxford United on loan for the rest of the season,0,45,False
2026-09-10,Coventry,Haji Wright,i,0.0,Thigh injury - Unknown return date,0,54,False
2026-09-10,Coventry,Brandon Thomas-Asante,a,,,120,50,False
2026-09-10,Coventry,Ellis Simms,a,,,88,50,False
2026-09-10,Coventry,Jahnoah Markelo,u,0.0,Has joined Shabab Al-Ahli Dubai permanently,0,50,False
2026-09-10,Coventry,Norman Bassette,u,0.0,Has joined KVC Westerlo on loan for the rest of the season,0,45,False
2026-09-10,Coventry,Taiwo Awoniyi,a,,,180,55,True
2026-09-10,Coventry,Caleb Yirenkyi,a,,,158,49,True
2026-09-10,Coventry,Gustavo Hamer,a,,,32,54,False
2026-09-10,Coventry,Sidiki Cherif,a,,,0,50,False
2026-09-10,Coventry,Dan Bentley,a,,,0,40,False
2026-09-10,Crystal Palace,Evann Guessand,a,,,54,55,False
2026-09-10,Crystal Palace,Axel Disasi,a,,,106,45,False
2026-09-10,Crystal Palace,Dean Henderson,a,100.0,,270,50,True
2026-09-10,Crystal Palace,Walter Benítez,a,,,0,45,False
2026-09-10,Crystal Palace,Chris Richards,a,,,270,50,True
2026-09-10,Crystal Palace,Jaydee Canvot,a,,,270,49,True
2026-09-10,Crystal Palace,Tyrick Mitchell,a,,,253,45,True
2026-09-10,Crystal Palace,Borna Sosa,u,0.0,Has joined FC Cologne on loan for the rest of the season,0,45,False
2026-09-10,Crystal Palace,Chadi Riad Dnanou,i,0.0,Knee injury - Unknown return date,72,44,False
2026-09-10,Crystal Palace,Oscar Mingueza,a,,,16,44,False
2026-09-10,Crystal Palace,Ismaïla Sarr,i,0.0,Groin injury - Unknown return date,0,63,False
2026-09-10,Crystal Palace,Adam Wharton,a,100.0,,270,55,True
2026-09-10,Crystal Palace,Yéremy Pino Santos,a,,,190,55,True
2026-09-10,Crystal Palace,Will Hughes,a,,,16,45,False
2026-09-10,Crystal Palace,Jefferson Lerma Solís,a,,,0,49,False
2026-09-10,Crystal Palace,Daichi Kamada,a,,,268,50,True
